track_artist,track_album_id,track_album_name,playlist_name,playlist_id,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_id,track_name,track_popularity,release_year,genre
Maroon 5,3toVRkWzjEYU9U51GDqllW,1.22.03 Acoustic,Unplugged Hits 📣,5NTm3injIRkUMROsZr3C2O,latin pop,0.418,0.666,7,-8.633,1,0.109,0.571,0.0,0.709,0.737,82.06,254853,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,3toVRkWzjEYU9U51GDqllW,1.22.03 Acoustic,Unplugged Hits 📣,5NTm3injIRkUMROsZr3C2O,latin pop,0.637,0.631,1,-8.934,1,0.0665,0.508,1.39e-05,0.38,0.683,91.111,255293,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,3nR9B40hYLKLcR0Eph3Goc,Memories,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin pop,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,189486,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,3nR9B40hYLKLcR0Eph3Goc,Memories,Verano Forever,37i9dQZF1DXdnGF35OawbN,reggaeton,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,189486,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,3nR9B40hYLKLcR0Eph3Goc,Memories,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin hip hop,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,189486,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,1kPZdeot5lS7X0a7j4pHIi,Moves Like Jagger,Pop 2009-2011,3gV6KQYZKIuoWml0094vx6,latin hip hop,0.723,0.758,9,-4.418,1,0.0506,0.0175,0.0,0.307,0.657,128.033,201240,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,5TYyzdA2lB9qY4mfXGPfzH,Cold,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin hip hop,0.7,0.714,9,-6.295,0,0.104,0.122,0.0,0.0428,0.458,99.909,234308,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,6wALaPGffjfxQnGQUAk7kX,Don't Wanna Know,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin hip hop,0.777,0.627,7,-6.142,1,0.0792,0.356,0.0,0.0956,0.444,100.054,214480,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,2Auw0pTT6EcQdvHNimhLQI,V,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin hip hop,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,7strNUlU6xZqlVWBNUdOYv,Hands All Over,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin hip hop,0.722,0.758,11,-4.477,0,0.0471,0.0111,0.0,0.308,0.62,128.047,201160,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,5x7JzoE4A3DwwU6FPt8qws,Overexposed,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin hip hop,0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028,231387,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,2pjfMmH52fryXVQuWTWOgP,Overexposed (Deluxe),Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin hip hop,0.718,0.82,5,-3.453,0,0.0323,0.0444,0.0,0.0846,0.613,92.998,219467,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,7i1Ej2Ix9aIiLKqhNwAB2l,Overexposed (Deluxe),Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin hip hop,0.657,0.679,2,-5.511,1,0.0269,0.00246,0.0,0.211,0.331,120.007,225307,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,4KXLjIEas8MTwwX3xpmAdC,V (Deluxe),Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin hip hop,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,189960,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,2Auw0pTT6EcQdvHNimhLQI,V,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin hip hop,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,231013,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,7gGcnUEEQgIMV2JRwVQbrF,Songs About Jane,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin hip hop,0.524,0.711,0,-5.494,0,0.0405,0.0567,0.0,0.134,0.539,203.867,257133,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,3nR9B40hYLKLcR0Eph3Goc,Memories,Most Popular 2020 TOP 50,1fqkbjEACMlekdddm5aobE,urban contemporary,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,189486,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,3nR9B40hYLKLcR0Eph3Goc,Memories,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,hip pop,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,189486,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,2QBJu1rJWSPtTiWxwIY2H7,Red Pill Blues (Deluxe),Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,hip pop,0.648,0.608,8,-5.16,1,0.0587,0.0835,0.0,0.105,0.488,126.12,190643,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,1qvLKCq4Xh355Fq0VswCpH,Red Pill Blues (Deluxe),Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,hip pop,0.792,0.612,5,-5.212,0,0.0693,0.0805,3.83e-06,0.0852,0.42,109.959,199849,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,63rPSO264uRjW1X5E6cWv6,Memories (Dillon Francis Remix),EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,pop edm,0.726,0.815,11,-4.969,1,0.0373,0.0724,0.00421,0.357,0.693,99.972,162600,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,5x7JzoE4A3DwwU6FPt8qws,Overexposed,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,pop edm,0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028,231387,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,5oqclqR4xPXK0c4u9HftMh,Maps (Rumba Whoa Remix),EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,pop edm,0.733,0.8,1,-6.537,0,0.0973,0.012,0.0,0.353,0.775,128.046,255867,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,1EeeSkncIEHCyE4wJoPNQk,Don't Wanna Know (Ryan Riback Remix),EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,pop edm,0.621,0.665,2,-7.499,1,0.0509,0.00492,1.03e-06,0.201,0.47,103.087,229627,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,3nR9B40hYLKLcR0Eph3Goc,Memories,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,pop edm,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,189486,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,5NdkVAsSvgUfe3cD8LwSTD,Singles,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,pop edm,0.72,0.751,11,-4.484,0,0.0462,0.0113,0.0,0.353,0.599,128.017,202640,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,pop edm,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,231173,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,7i1Ej2Ix9aIiLKqhNwAB2l,Overexposed (Deluxe),2015 songs,6UJw1egIcZVfrBmcKs5uHH,pop edm,0.657,0.679,2,-5.511,1,0.0269,0.00246,0.0,0.211,0.331,120.007,225307,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,7i1Ej2Ix9aIiLKqhNwAB2l,Overexposed (Deluxe),2015 songs,6UJw1egIcZVfrBmcKs5uHH,pop edm,0.714,0.821,5,-3.426,0,0.0315,0.0594,0.0,0.0799,0.636,93.0,219493,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,7i1Ej2Ix9aIiLKqhNwAB2l,Overexposed (Deluxe),2015 songs,6UJw1egIcZVfrBmcKs5uHH,pop edm,0.741,0.783,4,-4.791,1,0.0415,0.015,0.0,0.302,0.534,110.002,231373,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,2Auw0pTT6EcQdvHNimhLQI,V,2015 songs,6UJw1egIcZVfrBmcKs5uHH,pop edm,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,189960,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,2Auw0pTT6EcQdvHNimhLQI,V,2015 songs,6UJw1egIcZVfrBmcKs5uHH,pop edm,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,231013,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,3LiNM41OQn2wFYxS9YmAQL,Sugar (Remix),2015 songs,6UJw1egIcZVfrBmcKs5uHH,pop edm,0.743,0.787,1,-7.119,1,0.0442,0.0107,0.0,0.0926,0.663,120.074,235480,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,5TYyzdA2lB9qY4mfXGPfzH,Cold,Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,pop edm,0.7,0.714,9,-6.295,0,0.104,0.122,0.0,0.0428,0.458,99.909,234308,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Maroon 5,6wALaPGffjfxQnGQUAk7kX,Don't Wanna Know,EDM/POP,6gHk5RFrnALbDNJdaXKivi,pop edm,0.777,0.627,7,-6.142,1,0.0792,0.356,0.0,0.0956,0.444,100.054,214480,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,55,2018,Workout
Clean Bandit,1q7a5wZeti0neU2jDn8Dz3,Solo (feat. Demi Lovato),Dance Pop,37i9dQZF1DWZQaaqNMbbXa,dance pop,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,4CdWEwelJIofGEEjSc62N9,Mama (feat. Ellie Goulding) [Tiësto’s Big Room Remix],Cardio,37i9dQZF1DWSJHnPb1f0X3,dance pop,0.684,0.95,1,-2.588,0,0.0809,0.0207,1.25e-06,0.105,0.436,125.974,156168,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,1MvF4ulZKH7SaDQs9rE5nc,What Is Love? (Deluxe Edition),Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,dance pop,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,212733,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,1MvF4ulZKH7SaDQs9rE5nc,What Is Love? (Deluxe Edition),post teen pop,2ltt5ouiEO301o2jbxn30d,post-teen pop,0.717,0.73,9,-4.729,0,0.0568,0.383,0.0,0.398,0.792,102.002,251173,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,0dNt3MfPrvj6mHmajSuahw,New Eyes,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,post-teen pop,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,1MvF4ulZKH7SaDQs9rE5nc,What Is Love? (Deluxe Edition),Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,post-teen pop,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,212733,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,4UB0J5V3JsZZtNR360pZ6r,Rather Be (feat. Jess Glynne),post teen pop,6rjxP7GQKoqqgoakzxl3PY,post-teen pop,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,4YkybTJIQaDlQubI9TVpzy,New Eyes,post teen pop,6rjxP7GQKoqqgoakzxl3PY,post-teen pop,0.83,0.546,11,-7.506,1,0.055,0.232,0.0,0.676,0.61,120.975,231540,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,3meZFplbMmji648oWUNEfQ,Rockabye (feat. Sean Paul & Anne-Marie),Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,electropop,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,251088,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,0dNt3MfPrvj6mHmajSuahw,New Eyes,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,electropop,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,1MvF4ulZKH7SaDQs9rE5nc,What Is Love? (Deluxe Edition),Electropop 2019,4Bi8VLtaSu0JILliif8lH6,electropop,0.737,0.714,1,-6.138,0,0.0367,0.225,3.79e-06,0.267,0.608,102.046,189973,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,1MvF4ulZKH7SaDQs9rE5nc,What Is Love? (Deluxe Edition),Electropop 2019,4Bi8VLtaSu0JILliif8lH6,electropop,0.638,0.729,5,-5.859,1,0.0405,0.144,3.86e-06,0.257,0.506,75.029,215080,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,1q7a5wZeti0neU2jDn8Dz3,Solo (feat. Demi Lovato),Electropop 2019,4Bi8VLtaSu0JILliif8lH6,electropop,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,1MvF4ulZKH7SaDQs9rE5nc,What Is Love? (Deluxe Edition),ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,electropop,0.74,0.622,11,-4.608,0,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,222707,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,4b13SJlne61y53KSEwuQtD,Symphony (feat. Zara Larsson),ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,electropop,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,212459,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,78zct4Yn5hwMqrlh5uQedB,I Miss You (feat. Julia Michaels),ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,electropop,0.638,0.658,3,-6.318,1,0.0456,0.245,3.77e-06,0.0919,0.33,105.076,205748,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,1q7a5wZeti0neU2jDn8Dz3,Solo (feat. Demi Lovato),indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,indie poptimism,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,4UB0J5V3JsZZtNR360pZ6r,Rather Be (feat. Jess Glynne),random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,indie poptimism,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,3meZFplbMmji648oWUNEfQ,Rockabye (feat. Sean Paul & Anne-Marie),Latin/Hip Hop/Dancehall/Soca,2rg9LCyvaMQvnCE2hVndpR,latin hip hop,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,251088,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,78zct4Yn5hwMqrlh5uQedB,I Miss You (feat. Julia Michaels),Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,hip pop,0.638,0.658,3,-6.318,1,0.0456,0.245,3.77e-06,0.0919,0.33,105.076,205748,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,4CdWEwelJIofGEEjSc62N9,Mama (feat. Ellie Goulding) [Tiësto’s Big Room Remix],Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,big room,0.684,0.95,1,-2.588,0,0.0809,0.0207,1.25e-06,0.105,0.436,125.974,156168,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,0npjNWQBPLigwOJ9d8Y23g,Baby (feat. MARINA & Luis Fonsi) [Remixes],Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,pop edm,0.887,0.852,8,-5.224,1,0.0581,0.00783,0.000472,0.0697,0.621,122.989,208659,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,4buTKHbBsvpZBBS1Z5Z0N5,Solo (feat. Demi Lovato) [Wideboys Remix],Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,pop edm,0.659,0.946,11,-3.73,0,0.211,0.219,0.0,0.143,0.498,122.045,188852,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,2GLLTxE68K6vzgC9KrY0r0,I Miss You (feat. Julia Michaels) [Cahill Remix],Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,pop edm,0.724,0.9,0,-2.909,0,0.0733,0.0892,0.0,0.0806,0.523,125.057,188643,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,6gvHLHHX9Aca3kvvW7PLIS,Symphony (feat. Zara Larsson) [R3hab Remix],EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,pop edm,0.632,0.826,0,-4.342,0,0.0486,0.027,4.77e-05,0.0949,0.679,141.925,159338,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,1q7a5wZeti0neU2jDn8Dz3,Solo (feat. Demi Lovato),2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,pop edm,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,4b13SJlne61y53KSEwuQtD,Symphony (feat. Zara Larsson),Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,pop edm,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,212459,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,3meZFplbMmji648oWUNEfQ,Rockabye (feat. Sean Paul & Anne-Marie),Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,pop edm,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,251088,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Clean Bandit,4b13SJlne61y53KSEwuQtD,Symphony (feat. Zara Larsson),Female Vocal EDM,5QaPRbVgbEcCc9jC1UxgD1,progressive electro house,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,212459,6tZ6bfEHHhw8BLE3ONLyFU,Don’t Leave Me Lonely,13,2023,Workout
Tiësto,0efvl0HsK2xxttk4IVOJry,Ritual,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,dance pop,0.647,0.726,3,-4.389,0,0.0552,0.157,0.0,0.0844,0.767,114.996,198996,7xpPQHC0vI04oPuGdBkLSs,Hot In It,11,2023,Workout
Tiësto,1WjspDqwIlXKkI7QWGifZ2,BLUE,Dance Room,37i9dQZF1DX2ENAPP1Tyed,dance pop,0.744,0.725,11,-6.055,1,0.0303,0.018,9.29e-06,0.212,0.904,118.034,167859,7xpPQHC0vI04oPuGdBkLSs,Hot In It,11,2023,Workout
Tiësto,3s0VDNOSXqUsCg1IPIvD6B,Acordeão,Dance Room,37i9dQZF1DX2ENAPP1Tyed,dance pop,0.552,0.887,1,-3.812,1,0.147,0.0457,0.0207,0.0903,0.783,125.229,131204,7xpPQHC0vI04oPuGdBkLSs,Hot In It,11,2023,Workout
Tiësto,0vRcQquqBlFvnezWldWfmt,Jackie Chan,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,dance pop,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,215760,7xpPQHC0vI04oPuGdBkLSs,Hot In It,11,2023,Workout
Tiësto,1o7RMlwMagNna98i4e8VpN,Halfway There (feat. Lena Leon),Pop Warmup 130 BPM,37i9dQZF1DX3PIAZMcbo2T,dance pop,0.59,0.888,0,-4.151,1,0.0797,0.000753,0.00535,0.817,0.0715,128.025,195000,7xpPQHC0vI04oPuGdBkLSs,Hot In It,11,2023,Workout
Tiësto,7aE9lb09OAGPZHkdC4bM8R,Jackie Chan,Pop Warmup 130 BPM,37i9dQZF1DX3PIAZMcbo2T,dance pop,0.742,0.838,3,-2.758,0,0.0476,0.339,0.0,0.0595,0.694,128.022,215676,7xpPQHC0vI04oPuGdBkLSs,Hot In It,11,2023,Workout
Tiësto,47wyCwrChF50ZTFNOuWx99,BOOM,Dance Pop,0B2HdP15IucgE0vk3sluJR,dance pop,0.886,0.84,2,-3.386,1,0.0502,0.0164,0.00622,0.329,0.203,123.035,179512,7xpPQHC0vI04oPuGdBkLSs,Hot In It,11,2023,Workout
Tiësto,4p3CULd5VeCSikL0PYkoP3,Secrets (Radio Edit),Dance Pop,0B2HdP15IucgE0vk3sluJR,dance pop,0.677,0.811,11,-4.53,0,0.043,0.0012,0.00761,0.0896,0.185,128.004,216967,7xpPQHC0vI04oPuGdBkLSs,Hot In It,11,2023,Workout
Tiësto,4SHlBT6B3kL8bdj6X2xHRp,A Town Called Paradise,Dance Pop,0B2HdP15IucgE0vk3sluJR,dance pop,0.654,0.83,10,-4.801,1,0.0366,0.000629,1.13e-06,0.121,0.548,124.989,262200,7xpPQHC0vI04oPuGdBkLSs,Hot In It,11,2023,Workout
Tiësto,73ij4SArK1BxoVW6RMTNAT,God Is A Dancer (Acoustic),ELETRIC POP & DANCE,7316uT3vVzTidCI8cinBUv,dance pop,0.774,0.747,1,-3.908,0,0.082,0.0241,6.11e-06,0.342,0.833,119.964,168125,7xpPQHC0vI04oPuGdBkLSs,Hot In It,11,2023,Workout
Tiësto,6r4WlaL3yGXz3HLWxJwsdc,Red Lights,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,electropop,0.653,0.829,10,-4.783,1,0.0377,0.000739,1.5e-06,0.225,0.545,124.989,263890,7xpPQHC0vI04oPuGdBkLSs,Hot In It,11,2023,Workout
Tiësto,0vRcQquqBlFvnezWldWfmt,Jackie Chan,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,electropop,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,215760,7xpPQHC0vI04oPuGdBkLSs,Hot In It,11,2023,Workout
Tiësto,4SHlBT6B3kL8bdj6X2xHRp,A Town Called Paradise,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,electropop,0.654,0.83,10,-4.801,1,0.0366,0.000629,1.13e-06,0.121,0.548,124.989,262200,7xpPQHC0vI04oPuGdBkLSs,Hot In It,11,2023,Workout
Tiësto,0vRcQquqBlFvnezWldWfmt,Jackie Chan,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,indie poptimism,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,215760,7xpPQHC0vI04oPuGdBkLSs,Hot In It,11,2023,Workout
Tiësto,2GO8bfob0a7pR7HFbeWRNk,Together,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,trap,0.561,0.728,6,-5.381,0,0.0408,0.00965,0.00162,0.0917,0.253,150.048,215040,7xpPQHC0vI04oPuGdBkLSs,Hot In It,11,2023,Workout
Tiësto,6TQci1Jzevg7NWNLgIyGy3,Secrets (Diplo Remix),Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,trap,0.61,0.896,11,-3.414,0,0.0469,0.00847,0.726,0.322,0.618,145.974,205685,7xpPQHC0vI04oPuGdBkLSs,Hot In It,11,2023,Workout
Tiësto,3zyZbAyo0orazdocuqDqvw,"Jackie Chan (Remixes, Vol. 1)",Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,trap,0.728,0.787,3,-5.163,0,0.0712,0.0184,0.0,0.086,0.418,140.064,219429,7xpPQHC0vI04oPuGdBkLSs,Hot In It,11,2023,Workout
